id,amount,payment_channel,device_type,transaction_time,location,high_value_tx_count,account_creation_date,is_verified,transaction_time_weekday
TX2631,186563.3065725161,ATM,Mac,2024-11-02 12:49:32.893699,"Lagos, Nigeria",4,2024-04-06 12:49:32.913562,True,Saturday
TX2632,879976.134337236,ATM,iOS,2024-10-17 12:49:32.893701,"New York, USA",2,2024-07-25 12:49:32.913564,False,Thursday
TX2633,970513.8741501172,web,Android,2024-10-29 12:49:32.893703,"London, UK",7,2024-08-09 12:49:32.913566,False,Tuesday
TX2634,963817.2440642444,POS,iOS,2024-10-22 12:49:32.893705,"Berlin, Germany",3,2024-04-14 12:49:32.913568,False,Tuesday
TX2635,577462.4942485288,POS,Windows,2024-10-27 12:49:32.893707,"Berlin, Germany",4,2024-07-29 12:49:32.913570,False,Sunday
TX2636,62448.99783037045,web,Windows,2024-10-19 12:49:32.893709,"Berlin, Germany",1,2024-05-07 12:49:32.913572,True,Saturday
TX2637,477327.9070433056,ATM,Mac,2024-10-28 12:49:32.893711,"Lagos, Nigeria",8,2024-07-06 12:49:32.913574,False,Monday
TX2638,619875.4955657886,POS,iOS,2024-10-31 12:49:32.893713,"Berlin, Germany",9,2024-11-10 12:49:32.913575,False,Thursday
TX2639,909488.6988530256,web,Windows,2024-10-22 12:49:32.893715,"Lagos, Nigeria",2,2024-09-16 12:49:32.913577,False,Tuesday
TX2640,470857.8050736815,POS,Android,2024-11-08 12:49:32.893729,"London, UK",6,2024-05-04 12:49:32.913579,False,Friday
TX2641,288219.106448285,mobile,Windows,2024-11-13 12:49:32.893731,"Lagos, Nigeria",2,2024-10-08 12:49:32.913582,False,Wednesday
TX2642,405405.37234989635,mobile,Mac,2024-10-29 12:49:32.893732,"London, UK",5,2024-10-10 12:49:32.913583,True,Tuesday
TX2643,480228.0992942109,POS,Windows,2024-11-07 12:49:32.893734,"New York, USA",4,2024-06-13 12:49:32.913585,True,Thursday
TX2644,832808.5018037632,mobile,Mac,2024-10-19 12:49:32.893736,"Lagos, Nigeria",7,2024-09-08 12:49:32.913587,True,Saturday
TX2645,301036.8585757546,mobile,Windows,2024-11-12 12:49:32.893738,"New York, USA",1,2024-01-02 12:49:32.913590,True,Tuesday
TX2646,434800.4220504875,web,Windows,2024-10-18 12:49:32.893739,"New York, USA",8,2024-04-17 12:49:32.913591,False,Friday
TX2647,537134.9793526634,ATM,Android,2024-11-08 12:49:32.893741,"New York, USA",7,2024-02-03 12:49:32.913593,True,Friday
TX2648,124097.59970385951,POS,iOS,2024-10-26 12:49:32.893743,"Lagos, Nigeria",5,2024-02-15 12:49:32.913596,False,Saturday
TX2649,559633.3689418909,web,Windows,2024-10-18 12:49:32.893745,"Lagos, Nigeria",6,2024-03-06 12:49:32.913598,True,Friday
TX2650,53765.22342834372,ATM,Android,2024-10-19 12:49:32.893747,"London, UK",4,2024-09-03 12:49:32.913599,False,Saturday
TX2651,185138.41740852018,ATM,Mac,2024-11-08 12:49:32.893748,"London, UK",8,2024-10-19 12:49:32.913601,False,Friday
TX2652,912048.2086971583,web,iOS,2024-10-28 12:49:32.893750,"London, UK",3,2024-08-15 12:49:32.913603,False,Monday
TX2653,468922.3542188935,ATM,iOS,2024-11-09 12:49:32.893752,"Berlin, Germany",2,2024-04-11 12:49:32.913605,False,Saturday
TX2654,552135.0293620203,mobile,Windows,2024-11-02 12:49:32.893754,"Lagos, Nigeria",3,2023-12-04 12:49:32.913607,False,Saturday
TX2655,214486.98363934914,POS,iOS,2024-11-10 12:49:32.893755,"New York, USA",8,2024-03-16 12:49:32.913609,False,Sunday
TX2656,460928.7908716348,ATM,Windows,2024-10-15 12:49:32.893757,"New York, USA",9,2024-01-15 12:49:32.913611,False,Tuesday
TX2657,49103.22283377416,web,Android,2024-11-08 12:49:32.893759,"Lagos, Nigeria",4,2024-07-21 12:49:32.913613,True,Friday
TX2658,969448.3045078451,POS,Android,2024-10-23 12:49:32.893760,"Berlin, Germany",5,2024-08-16 12:49:32.913615,False,Wednesday
TX2659,730746.448276669,mobile,iOS,2024-10-31 12:49:32.893762,"Berlin, Germany",5,2024-09-09 12:49:32.913619,False,Thursday
TX2660,632833.6638270743,web,Mac,2024-10-19 12:49:32.893764,"London, UK",1,2024-06-12 12:49:32.913621,True,Saturday
TX2661,770602.6056966017,ATM,Android,2024-10-18 12:49:32.893766,"New York, USA",8,2024-05-08 12:49:32.913623,True,Friday
TX2662,662149.1933936289,web,Windows,2024-10-29 12:49:32.893768,"Berlin, Germany",2,2024-08-07 12:49:32.913625,False,Tuesday
TX2663,829252.2493347351,POS,Windows,2024-10-30 12:49:32.893769,"Lagos, Nigeria",6,2024-07-28 12:49:32.913627,True,Wednesday
TX2664,206540.81535865026,POS,Windows,2024-10-18 12:49:32.893771,"Berlin, Germany",1,2024-01-20 12:49:32.913629,True,Friday
TX2665,889343.3611931861,web,Android,2024-11-03 12:49:32.893773,"Lagos, Nigeria",4,2024-06-14 12:49:32.913631,False,Sunday
TX2666,975572.8907248698,ATM,Windows,2024-10-26 12:49:32.893775,"Berlin, Germany",2,2024-09-06 12:49:32.913633,False,Saturday
TX2667,437580.0536025545,ATM,Android,2024-11-02 12:49:32.893776,"New York, USA",9,2024-07-31 12:49:32.913635,True,Saturday
TX2668,120987.58350542188,POS,Mac,2024-11-03 12:49:32.893778,"New York, USA",3,2024-04-20 12:49:32.913637,False,Sunday
TX2669,686572.3566452368,mobile,Mac,2024-11-13 12:49:32.893780,"New York, USA",4,2024-07-03 12:49:32.913639,True,Wednesday
TX2670,824081.3860295129,web,Mac,2024-11-03 12:49:32.893782,"Berlin, Germany",5,2024-10-08 12:49:32.913641,True,Sunday
TX2671,989270.522360793,web,Mac,2024-11-02 12:49:32.893783,"Lagos, Nigeria",1,2024-10-11 12:49:32.913642,True,Saturday
TX2672,174599.24656878112,POS,Windows,2024-11-02 12:49:32.893785,"London, UK",8,2024-06-03 12:49:32.913644,False,Saturday
TX2673,809565.8208570867,POS,Android,2024-11-07 12:49:32.893787,"Lagos, Nigeria",7,2024-02-05 12:49:32.913646,True,Thursday
TX2674,950782.5464643037,ATM,Mac,2024-11-02 12:49:32.893788,"Berlin, Germany",9,2024-03-12 12:49:32.913648,True,Saturday
TX2675,785416.1921751389,mobile,Mac,2024-11-11 12:49:32.893790,"New York, USA",4,2024-03-03 12:49:32.913650,True,Monday
TX2676,417535.65904713207,POS,Android,2024-11-01 12:49:32.893792,"New York, USA",2,2024-01-29 12:49:32.913652,True,Friday
TX2677,805251.7944591553,mobile,iOS,2024-11-09 12:49:32.893794,"London, UK",5,2024-01-21 12:49:32.913654,True,Saturday
TX2678,68855.41610273108,web,iOS,2024-10-23 12:49:32.893795,"Lagos, Nigeria",2,2024-06-19 12:49:32.913656,False,Wednesday
TX2679,577208.2744307586,mobile,Android,2024-11-04 12:49:32.893797,"New York, USA",2,2024-05-06 12:49:32.913658,True,Monday
TX2680,650253.3912394721,mobile,Mac,2024-10-27 12:49:32.893799,"Lagos, Nigeria",8,2023-11-29 12:49:32.913660,False,Sunday
TX2681,848536.3763565997,web,Android,2024-10-26 12:49:32.893801,"Lagos, Nigeria",7,2024-08-17 12:49:32.913662,False,Saturday
TX2682,583297.0903300808,mobile,Windows,2024-10-17 12:49:32.893802,"Lagos, Nigeria",5,2024-05-26 12:49:32.913664,False,Thursday
TX2683,129945.51530879452,web,Mac,2024-10-28 12:49:32.893804,"Lagos, Nigeria",7,2024-04-18 12:49:32.913666,False,Monday
TX2684,166517.97120722392,POS,Windows,2024-11-02 12:49:32.893806,"New York, USA",7,2024-07-29 12:49:32.913668,False,Saturday
TX2685,176107.28744169505,web,Android,2024-10-16 12:49:32.893808,"Berlin, Germany",9,2024-02-24 12:49:32.913670,False,Wednesday
TX2686,14287.599953983488,ATM,Mac,2024-10-19 12:49:32.893809,"Lagos, Nigeria",2,2023-12-18 12:49:32.913672,False,Saturday
TX2687,106156.36627954638,web,iOS,2024-11-14 12:49:32.893811,"London, UK",1,2023-12-30 12:49:32.913674,False,Thursday
TX2688,246589.29769278973,web,iOS,2024-10-22 12:49:32.893813,"Lagos, Nigeria",5,2024-03-27 12:49:32.913676,True,Tuesday
TX2689,650691.9553680782,mobile,Mac,2024-10-30 12:49:32.893815,"Lagos, Nigeria",1,2024-08-20 12:49:32.913678,False,Wednesday
TX2690,141637.99902254975,web,iOS,2024-10-23 12:49:32.893816,"London, UK",9,2024-07-16 12:49:32.913680,False,Wednesday
TX2691,303953.93978385144,ATM,Windows,2024-11-13 12:49:32.893818,"New York, USA",9,2024-09-20 12:49:32.913682,False,Wednesday
TX2692,984618.7047719588,ATM,iOS,2024-10-21 12:49:32.893820,"Berlin, Germany",1,2024-01-27 12:49:32.913684,True,Monday
TX2693,959057.8180834913,POS,Android,2024-11-04 12:49:32.893822,"Lagos, Nigeria",5,2024-05-08 12:49:32.913686,False,Monday
TX2694,351804.4313539199,ATM,Android,2024-11-03 12:49:32.893823,"Lagos, Nigeria",6,2024-03-19 12:49:32.913687,True,Sunday
TX2695,798910.0412063767,web,Windows,2024-10-15 12:49:32.893825,"New York, USA",2,2023-11-25 12:49:32.913689,True,Tuesday
TX2696,338687.8743530579,ATM,iOS,2024-11-03 12:49:32.893838,"Lagos, Nigeria",3,2024-03-12 12:49:32.913691,True,Sunday
TX2697,360834.2859991904,web,Mac,2024-11-12 12:49:32.893839,"New York, USA",5,2024-05-15 12:49:32.913693,False,Tuesday
TX2698,57380.023728920794,mobile,iOS,2024-10-17 12:49:32.893841,"Berlin, Germany",1,2024-06-18 12:49:32.913695,False,Thursday
TX2699,127928.4723184231,POS,Android,2024-11-11 12:49:32.893843,"Berlin, Germany",3,2024-07-26 12:49:32.913697,False,Monday
TX2700,913775.0041979671,ATM,Android,2024-10-24 12:49:32.893845,"Berlin, Germany",3,2024-03-27 12:49:32.913699,False,Thursday
TX2701,259079.18421357908,POS,Windows,2024-11-02 12:49:32.893846,"New York, USA",2,2024-04-17 12:49:32.913701,True,Saturday
TX2702,814309.7073951366,POS,Android,2024-10-16 12:49:32.893848,"New York, USA",1,2024-09-08 12:49:32.913703,True,Wednesday
TX2703,114567.5707676805,web,iOS,2024-10-20 12:49:32.893850,"New York, USA",4,2023-11-28 12:49:32.913705,True,Sunday
TX2704,248334.8652503703,web,iOS,2024-10-30 12:49:32.893852,"London, UK",9,2024-09-23 12:49:32.913707,True,Wednesday
TX2705,305492.2120884084,mobile,Android,2024-10-22 12:49:32.893854,"Lagos, Nigeria",4,2024-01-02 12:49:32.913709,True,Tuesday
TX2706,781139.551938626,web,Mac,2024-11-01 12:49:32.893855,"London, UK",9,2024-07-12 12:49:32.913711,True,Friday
TX2707,66777.2391611099,ATM,Android,2024-10-28 12:49:32.893857,"New York, USA",7,2024-06-29 12:49:32.913713,True,Monday
TX2708,150573.38053807532,mobile,Mac,2024-10-29 12:49:32.893859,"Berlin, Germany",3,2024-09-15 12:49:32.913715,False,Tuesday
TX2709,789852.6597892103,mobile,Windows,2024-11-14 12:49:32.893861,"London, UK",9,2024-09-30 12:49:32.913716,False,Thursday
TX2710,211812.0735932145,ATM,Windows,2024-10-16 12:49:32.893863,"Lagos, Nigeria",4,2024-04-21 12:49:32.913718,False,Wednesday
TX2711,35812.453064902715,ATM,Mac,2024-11-01 12:49:32.893864,"New York, USA",4,2024-07-06 12:49:32.913720,False,Friday
TX2712,276866.7615124117,mobile,iOS,2024-11-06 12:49:32.893866,"New York, USA",3,2024-05-16 12:49:32.913722,True,Wednesday
TX2713,738513.8262341303,POS,Android,2024-10-16 12:49:32.893868,"New York, USA",3,2024-10-12 12:49:32.913724,False,Wednesday
TX2714,678933.9319202312,ATM,Windows,2024-10-22 12:49:32.893870,"Berlin, Germany",5,2024-03-21 12:49:32.913726,True,Tuesday
TX2715,314544.6197054125,ATM,Mac,2024-11-07 12:49:32.893874,"Berlin, Germany",1,2024-07-15 12:49:32.913728,False,Thursday
TX2716,293125.6088367978,POS,Android,2024-10-18 12:49:32.893876,"London, UK",7,2024-09-07 12:49:32.913730,False,Friday
TX2717,60424.651883546394,ATM,Android,2024-10-21 12:49:32.893878,"Berlin, Germany",4,2024-09-05 12:49:32.913732,False,Monday
TX2718,916430.9110387079,ATM,Mac,2024-10-27 12:49:32.893879,"Berlin, Germany",3,2024-09-09 12:49:32.913734,True,Sunday
TX2719,31282.383467824282,web,Windows,2024-11-13 12:49:32.893881,"New York, USA",6,2024-06-16 12:49:32.913736,False,Wednesday
TX2720,994157.1687084937,ATM,Android,2024-11-14 12:49:32.893883,"Berlin, Germany",8,2024-10-03 12:49:32.913738,True,Thursday
TX2721,151108.796883977,web,Mac,2024-11-02 12:49:32.893885,"London, UK",8,2024-10-27 12:49:32.913740,False,Saturday
TX2722,117997.39761410657,ATM,Windows,2024-11-12 12:49:32.893887,"Lagos, Nigeria",9,2024-04-03 12:49:32.913742,True,Tuesday
TX2723,180502.0520308381,mobile,iOS,2024-10-29 12:49:32.893888,"London, UK",5,2024-09-28 12:49:32.913743,True,Tuesday
TX2724,814955.9001069693,mobile,iOS,2024-10-25 12:49:32.893890,"Lagos, Nigeria",5,2024-10-02 12:49:32.913746,False,Friday
TX2725,309481.321448909,web,Windows,2024-10-22 12:49:32.893892,"Berlin, Germany",6,2024-11-03 12:49:32.913747,False,Tuesday
TX2726,448388.0206778326,POS,Android,2024-10-31 12:49:32.893894,"London, UK",2,2024-01-10 12:49:32.913749,False,Thursday
TX2727,840059.3740007994,web,Windows,2024-10-22 12:49:32.893896,"Lagos, Nigeria",7,2024-07-08 12:49:32.913752,True,Tuesday
TX2728,885938.8315268746,ATM,Mac,2024-11-11 12:49:32.893897,"London, UK",6,2024-03-30 12:49:32.913754,False,Monday
TX2729,92905.18098211242,mobile,iOS,2024-10-23 12:49:32.893899,"Lagos, Nigeria",2,2024-02-20 12:49:32.913756,True,Wednesday
TX2730,91365.74004662535,POS,Android,2024-11-08 12:49:32.893901,"New York, USA",9,2024-02-10 12:49:32.913758,True,Friday
TX2731,556343.2543489159,POS,Windows,2024-11-10 12:49:32.893903,"New York, USA",5,2023-11-26 12:49:32.913760,True,Sunday
TX2732,433019.9708053843,ATM,iOS,2024-10-21 12:49:32.893905,"Berlin, Germany",7,2024-05-07 12:49:32.913762,False,Monday
TX2733,977274.6010533867,mobile,Android,2024-11-09 12:49:32.893906,"Lagos, Nigeria",5,2024-05-29 12:49:32.913763,True,Saturday
TX2734,802942.1147959762,web,iOS,2024-11-12 12:49:32.893908,"Berlin, Germany",3,2024-01-05 12:49:32.913765,False,Tuesday
TX2735,217600.81215259735,web,iOS,2024-10-23 12:49:32.893910,"London, UK",8,2023-12-16 12:49:32.913767,True,Wednesday
TX2736,119252.41299884519,POS,Windows,2024-11-04 12:49:32.893912,"New York, USA",9,2024-01-27 12:49:32.913769,False,Monday
TX2737,972616.7586944333,POS,Android,2024-10-20 12:49:32.893914,"Lagos, Nigeria",9,2024-09-22 12:49:32.913771,True,Sunday
TX2738,971340.9834645343,web,Android,2024-10-23 12:49:32.893915,"New York, USA",7,2024-06-06 12:49:32.913773,False,Wednesday
TX2739,158631.66074481292,ATM,Android,2024-11-05 12:49:32.893917,"Berlin, Germany",5,2024-08-31 12:49:32.913775,False,Tuesday
TX2740,682591.2630363499,mobile,Android,2024-11-06 12:49:32.893919,"New York, USA",1,2023-11-21 12:49:32.913777,False,Wednesday
TX2741,215312.51012693372,POS,Mac,2024-10-21 12:49:32.893921,"London, UK",4,2024-03-28 12:49:32.913779,False,Monday
TX2742,891066.0869446693,web,Mac,2024-11-03 12:49:32.893923,"London, UK",8,2024-06-04 12:49:32.913781,False,Sunday
TX2743,393044.7241215456,mobile,Mac,2024-10-30 12:49:32.893924,"London, UK",9,2024-03-17 12:49:32.913783,True,Wednesday
TX2744,314223.11043440824,mobile,Windows,2024-10-16 12:49:32.893926,"Berlin, Germany",8,2024-04-07 12:49:32.913787,True,Wednesday
TX2745,859559.8617093327,ATM,Android,2024-11-05 12:49:32.893928,"New York, USA",7,2024-01-22 12:49:32.913789,True,Tuesday
TX2746,470258.05101523333,ATM,Android,2024-10-19 12:49:32.893930,"London, UK",1,2024-08-10 12:49:32.913791,False,Saturday
TX2747,180916.25231067633,web,Mac,2024-10-24 12:49:32.893932,"London, UK",8,2024-03-25 12:49:32.913793,True,Thursday
TX2748,635322.1378484335,POS,iOS,2024-11-05 12:49:32.893934,"Lagos, Nigeria",6,2024-01-14 12:49:32.913795,True,Tuesday
TX2749,393556.1253253631,mobile,Android,2024-11-02 12:49:32.893935,"Lagos, Nigeria",2,2024-03-20 12:49:32.913797,True,Saturday
TX2750,974722.9870672581,mobile,Mac,2024-10-30 12:49:32.893937,"New York, USA",6,2024-03-25 12:49:32.913799,True,Wednesday
TX2751,358339.07519901154,mobile,Windows,2024-10-29 12:49:32.893939,"Lagos, Nigeria",2,2024-10-30 12:49:32.913801,True,Tuesday
TX2752,949105.736910744,web,Mac,2024-10-22 12:49:32.893941,"Lagos, Nigeria",4,2024-06-01 12:49:32.913803,True,Tuesday
TX2753,289236.79175180173,POS,iOS,2024-10-27 12:49:32.893943,"Berlin, Germany",3,2024-01-06 12:49:32.913805,False,Sunday
TX2754,422307.26822277764,POS,Android,2024-10-20 12:49:32.893944,"Lagos, Nigeria",6,2024-03-25 12:49:32.913807,True,Sunday
TX2755,501458.4463623431,POS,iOS,2024-11-04 12:49:32.893946,"Lagos, Nigeria",1,2024-02-16 12:49:32.913809,True,Monday
TX2756,803183.9286662408,ATM,Mac,2024-10-24 12:49:32.893948,"Lagos, Nigeria",5,2024-03-30 12:49:32.913811,True,Thursday
TX2757,413035.0821154943,ATM,iOS,2024-11-01 12:49:32.893950,"New York, USA",5,2024-01-13 12:49:32.913813,False,Friday
TX2758,321456.53432336275,ATM,Windows,2024-10-31 12:49:32.893952,"London, UK",5,2024-04-23 12:49:32.913815,True,Thursday
TX2759,389598.4663303487,ATM,iOS,2024-10-17 12:49:32.893953,"New York, USA",9,2024-03-07 12:49:32.913817,True,Thursday
TX2760,455932.61577341123,web,iOS,2024-10-16 12:49:32.893955,"New York, USA",1,2024-01-21 12:49:32.913819,False,Wednesday
TX2761,997030.4075010706,mobile,Android,2024-11-09 12:49:32.893957,"London, UK",2,2024-06-05 12:49:32.913821,True,Saturday
TX2762,673923.7985534783,POS,Windows,2024-10-19 12:49:32.893959,"London, UK",6,2024-08-20 12:49:32.913833,False,Saturday
TX2763,853894.8038935141,web,Mac,2024-11-09 12:49:32.893961,"Lagos, Nigeria",5,2023-12-12 12:49:32.913835,False,Saturday
TX2764,420303.82499722135,POS,iOS,2024-10-21 12:49:32.893962,"Lagos, Nigeria",9,2024-08-29 12:49:32.913837,False,Monday
TX2765,836821.7842274957,web,Mac,2024-10-29 12:49:32.893964,"Berlin, Germany",3,2024-04-13 12:49:32.913839,False,Tuesday
TX2766,709348.4178007827,POS,Mac,2024-11-13 12:49:32.893966,"Lagos, Nigeria",4,2024-08-11 12:49:32.913841,False,Wednesday
TX2767,178075.12407790127,ATM,iOS,2024-10-19 12:49:32.893968,"Lagos, Nigeria",5,2024-03-14 12:49:32.913843,False,Saturday
TX2768,854869.691882423,ATM,iOS,2024-10-26 12:49:32.893970,"Lagos, Nigeria",5,2024-08-09 12:49:32.913845,True,Saturday
TX2769,822265.9770186243,mobile,Mac,2024-11-10 12:49:32.893971,"London, UK",9,2023-12-28 12:49:32.913847,False,Sunday
TX2770,527972.889067629,web,iOS,2024-11-14 12:49:32.893973,"Lagos, Nigeria",2,2024-03-07 12:49:32.913849,True,Thursday
TX2771,377197.9656431731,ATM,Android,2024-10-28 12:49:32.893975,"Berlin, Germany",5,2023-12-19 12:49:32.913851,False,Monday
TX2772,830245.6803931467,mobile,iOS,2024-11-09 12:49:32.893977,"Berlin, Germany",9,2024-06-06 12:49:32.913853,True,Saturday
TX2773,966849.4200348138,ATM,Windows,2024-11-08 12:49:32.893979,"London, UK",3,2024-02-23 12:49:32.913855,True,Friday
TX2774,299305.18804723606,ATM,Android,2024-10-21 12:49:32.893980,"New York, USA",4,2024-04-16 12:49:32.913857,False,Monday
TX2775,390131.46655513113,POS,Android,2024-11-06 12:49:32.893982,"London, UK",6,2024-01-12 12:49:32.913859,False,Wednesday
TX2776,669740.0793344417,POS,Windows,2024-11-10 12:49:32.893984,"Lagos, Nigeria",6,2024-02-09 12:49:32.913861,False,Sunday
TX2777,743894.4073864301,ATM,Android,2024-11-03 12:49:32.893986,"Berlin, Germany",2,2024-07-10 12:49:32.913863,True,Sunday
TX2778,930796.4959019179,mobile,Windows,2024-11-14 12:49:32.893987,"New York, USA",6,2024-02-14 12:49:32.913864,False,Thursday
TX2779,720253.2973968359,mobile,Windows,2024-10-29 12:49:32.893989,"New York, USA",1,2024-06-13 12:49:32.913866,False,Tuesday
TX2780,713523.6535575609,mobile,Windows,2024-10-28 12:49:32.893991,"New York, USA",4,2024-05-11 12:49:32.913868,False,Monday
TX2781,55227.32283159281,ATM,Android,2024-11-01 12:49:32.893993,"Berlin, Germany",9,2024-09-06 12:49:32.913870,True,Friday
TX2782,699889.7686720926,web,Mac,2024-10-30 12:49:32.893995,"Lagos, Nigeria",3,2024-05-28 12:49:32.913872,True,Wednesday
TX2783,440516.25885436573,mobile,Android,2024-10-18 12:49:32.893997,"London, UK",1,2024-05-08 12:49:32.913875,True,Friday
TX2784,347433.17989561637,POS,Android,2024-10-17 12:49:32.893998,"Lagos, Nigeria",6,2024-10-11 12:49:32.913876,True,Thursday
TX2785,891580.1067182925,mobile,Mac,2024-10-29 12:49:32.894000,"Lagos, Nigeria",2,2024-06-04 12:49:32.913878,False,Tuesday
TX2786,150835.1752068465,POS,iOS,2024-10-17 12:49:32.894002,"Lagos, Nigeria",1,2024-11-14 12:49:32.913880,True,Thursday
TX2787,966975.8619524773,ATM,Windows,2024-10-25 12:49:32.894004,"Berlin, Germany",2,2024-06-29 12:49:32.913882,True,Friday
TX2788,654222.8231264442,POS,Android,2024-11-05 12:49:32.894006,"New York, USA",2,2024-03-07 12:49:32.913884,True,Tuesday
TX2789,737739.0762235078,ATM,Android,2024-10-20 12:49:32.894007,"New York, USA",3,2024-03-24 12:49:32.913886,False,Sunday
TX2790,597727.2971883182,mobile,Android,2024-10-20 12:49:32.894009,"Lagos, Nigeria",9,2024-05-22 12:49:32.913888,False,Sunday
TX2791,688127.4326646146,web,Android,2024-10-27 12:49:32.894011,"New York, USA",5,2024-07-05 12:49:32.913890,True,Sunday
TX2792,327033.8044950013,mobile,iOS,2024-10-27 12:49:32.894013,"New York, USA",1,2024-08-21 12:49:32.913892,True,Sunday
TX2793,376961.3013788366,web,Windows,2024-11-10 12:49:32.894015,"Lagos, Nigeria",1,2024-11-04 12:49:32.913894,True,Sunday
TX2794,632127.7356961634,mobile,Android,2024-11-07 12:49:32.894016,"Lagos, Nigeria",7,2024-09-05 12:49:32.913896,False,Thursday
TX2795,325237.92188276636,ATM,Mac,2024-11-11 12:49:32.894018,"Berlin, Germany",4,2024-01-01 12:49:32.913898,False,Monday
TX2796,842711.8536149535,web,Android,2024-11-08 12:49:32.894020,"Berlin, Germany",6,2024-02-18 12:49:32.913900,False,Friday
TX2797,325043.39216208144,mobile,Android,2024-11-01 12:49:32.894022,"New York, USA",3,2024-10-20 12:49:32.913902,True,Friday
TX2798,234797.9763035604,mobile,Windows,2024-11-07 12:49:32.894023,"Lagos, Nigeria",1,2024-08-18 12:49:32.913903,True,Thursday
TX2799,160395.90593815342,mobile,Mac,2024-10-29 12:49:32.894028,"New York, USA",5,2024-07-29 12:49:32.913905,True,Tuesday
TX2800,73143.73424731543,mobile,Mac,2024-10-18 12:49:32.894029,"London, UK",7,2023-12-23 12:49:32.913907,True,Friday
TX2801,957848.5664091606,POS,Android,2024-10-23 12:49:32.894031,"Lagos, Nigeria",5,2024-07-22 12:49:32.913909,True,Wednesday
